Date,Host,Service,Content
"2026-04-15T15:42:12.753Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""000212g8120003m AND shipLocation_s:13603 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227835"", ""refNum_s"": ""621950""}"
"2026-04-15T15:23:48.651Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""288EV8 AND shipLocation_s:15414 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""216112"", ""refNum_s"": ""623171""}"
"2026-04-15T15:19:50.276Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""fp4ldld002 AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""212834"", ""refNum_s"": ""618726""}"
"2026-04-15T15:15:36.965Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""K4A29U4N* AND salesLocation_s:60829 AND shipLocation_s:14507 AND customerAccount_s:AC0156-0164 AND dcLocation_s:7303 AND businessUnit_s:WESCO"", ""userName_s"": ""Kelsea Kluttz"", ""refNum_s"": """"}"
"2026-04-15T15:13:38.956Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""2280AB6M/MOD/CMP AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""331169"", ""refNum_s"": ""623811""}"
"2026-04-15T14:50:25.123Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""nkpp24fmy* AND businessUnit_s:Accu-Tech AND shipLocation_s:13603 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-15T14:49:22.569Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""10250-712* AND businessUnit_s:Accu-Tech AND shipLocation_s:11726 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-15T14:36:15.964Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""cs34p-0 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""312371"", ""refNum_s"": ""623760""}"
"2026-04-15T14:20:26.557Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""PFC-S12O12F AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307308"", ""refNum_s"": ""623671""}"
"2026-04-15T14:18:59.740Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""NKP5E88MBL* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0194-6139 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Hank Smitherman"", ""refNum_s"": """"}"
"2026-04-15T14:15:14.149Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""25q841bk1000 AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""228294"", ""refNum_s"": ""623682""}"
"2026-04-15T14:10:02.827Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""LD3WH8-A* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0160-1674 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Simon Ruppert"", ""refNum_s"": """"}"
"2026-04-15T14:05:34.323Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""sc-sm-a AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""240568"", ""refNum_s"": ""622804""}"
"2026-04-15T14:02:22.679Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""100908* AND salesLocation_s:61961 AND shipLocation_s:16011 AND customerAccount_s:AC0158-1978 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Austin Thielges"", ""refNum_s"": """"}"
"2026-04-15T13:49:34.448Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""6304fe AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""623663""}"
"2026-04-15T13:35:24.610Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""cfpl2why AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307070"", ""refNum_s"": ""623619""}"
"2026-04-15T13:35:02.899Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""wmpvhc45e* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0158-3012 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Steve Kurtinitis"", ""refNum_s"": """"}"
"2026-04-15T13:34:47.602Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""WMPFSE AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208739"", ""refNum_s"": ""623635""}"
"2026-04-15T13:27:01.225Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""le215cc06t* AND businessUnit_s:WESCO AND shipLocation_s:11204 AND advancedPartSearch:Y AND businessUnit_s:WESCO"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-15T13:25:24.743Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""insert100bl AND shipLocation_s:16041 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""313089"", ""refNum_s"": ""622649""}"
"2026-04-15T13:11:46.307Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""S160* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0159-0055 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Liz Miller"", ""refNum_s"": """"}"
"2026-04-15T13:11:07.175Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""fsdp972y AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""240568"", ""refNum_s"": ""622804""}"
"2026-04-15T13:07:49.689Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""9729 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""332229"", ""refNum_s"": """"}"
"2026-04-15T12:58:35.545Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""PDP006AB0707IOC AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""311815"", ""refNum_s"": ""623573""}"
"2026-04-15T12:51:07.978Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""pdp* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0186-3068 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Simon Ruppert"", ""refNum_s"": """"}"
"2026-04-15T12:30:57.673Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""269R20008886 AND shipLocation_s:12114 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""332869"", ""refNum_s"": ""623496""}"
"2026-04-15T12:21:51.552Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""C-LC-LC-1M5OM4-RD-TAA* AND salesLocation_s:69609 AND shipLocation_s:12702 AND customerAccount_s:AC0158-3653 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Kyle Edwards"", ""refNum_s"": """"}"
"2026-04-15T12:18:41.154Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""1R482000E3* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0163-5298 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""David Eslin"", ""refNum_s"": """"}"
"2026-04-15T12:18:39.007Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""430g AND shipLocation_s:16011 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""212834"", ""refNum_s"": ""618726""}"
"2026-04-15T11:55:48.399Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""UTP28SP15BU* AND businessUnit_s:Accu-Tech AND shipLocation_s:12908 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-15T11:41:19.785Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""760 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": ""623481""}"
"2026-04-14T21:44:47.288Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""DP48688TGY AND shipLocation_s:11305 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337844"", ""refNum_s"": ""623421""}"
"2026-04-14T21:44:20.228Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""csm-e-a-w-16-4 AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""327282"", ""refNum_s"": ""623416""}"
"2026-04-14T21:34:14.109Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""gec AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237291"", ""refNum_s"": ""623386""}"
"2026-04-14T21:34:12.927Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""ge AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237291"", ""refNum_s"": ""623386""}"
"2026-04-14T21:23:03.664Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""os2 12 stran AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237291"", ""refNum_s"": ""623386""}"
"2026-04-14T21:23:02.442Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""10506-716 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""212861"", ""refNum_s"": """"}"
"2026-04-14T21:21:38.582Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""foppz12y AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""240568"", ""refNum_s"": ""622804""}"
"2026-04-14T21:12:30.817Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""5505 AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237291"", ""refNum_s"": ""623386""}"
"2026-04-14T20:43:40.893Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""08-lc- AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328476"", ""refNum_s"": ""623328""}"
"2026-04-14T20:40:33.721Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""6asjc AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328476"", ""refNum_s"": ""623328""}"
"2026-04-14T20:38:03.471Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""11142454* AND businessUnit_s:Accu-Tech AND shipLocation_s:16023 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-14T20:19:57.668Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""FSN AND shipLocation_s:15416 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339129"", ""refNum_s"": ""623303""}"
"2026-04-14T20:08:42.977Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""6AS10-01 AND shipLocation_s:15812 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321886"", ""refNum_s"": ""623278""}"
"2026-04-14T20:03:06.068Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""25A3644G35* AND salesLocation_s:60829 AND shipLocation_s:14507 AND customerAccount_s:AC0015-6613 AND dcLocation_s:7303 AND businessUnit_s:WESCO"", ""userName_s"": ""Beth Weaver"", ""refNum_s"": """"}"
"2026-04-14T19:57:39.630Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""6a-246-2A AND shipLocation_s:15812 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321886"", ""refNum_s"": ""623236""}"
"2026-04-14T19:19:56.475Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""D-OI-EA-EUI-91-EI-EUI-91-IADV* AND salesLocation_s:62747 AND shipLocation_s:11411 AND customerAccount_s:AC0186-2542 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jeff Chartraw"", ""refNum_s"": """"}"
"2026-04-14T19:15:58.872Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""CBX1AY AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328947"", ""refNum_s"": ""623183""}"
"2026-04-14T19:10:29.554Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""1051671 AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""240568"", ""refNum_s"": ""622804""}"
"2026-04-14T19:03:00.525Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""sfc* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND taxonomy_level_1_s:(\""B22-Wire and Cable\"") AND taxonomy_level_2_s:(\""B2212-Voice/Data Cable\"") AND taxonomy_level_3_s:(\""B221226-Copper Data Cable\"") AND taxonomy_level_4_s:(\""B22122613-Cat 6 Cable\"") AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-14T18:58:54.009Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""OR-KSFP3-88 AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""323615"", ""refNum_s"": ""620822""}"
"2026-04-14T18:50:26.501Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""5ST3010* AND salesLocation_s:60627 AND shipLocation_s:14507 AND customerAccount_s:AC0062-0987 AND dcLocation_s:7303 AND businessUnit_s:WESCO"", ""userName_s"": ""Mark Melton"", ""refNum_s"": """"}"
"2026-04-14T18:43:46.201Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""85913* AND salesLocation_s:61171 AND shipLocation_s:12402 AND customerAccount_s:AC0001-5961 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Danny Jenkins"", ""refNum_s"": """"}"
"2026-04-14T18:39:16.175Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""SFC6BK* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-14T18:38:12.274Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""006KSF-T4130D20* AND salesLocation_s:62395 AND shipLocation_s:12702 AND customerAccount_s:AC0186-3068 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Melissa Saul"", ""refNum_s"": """"}"
"2026-04-14T18:13:23.171Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""sfc-lcf AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209739"", ""refNum_s"": ""569093""}"
"2026-04-14T18:09:27.577Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""1z-26-p AND businessUnit_s:Accu-Tech"", ""userName_s"": ""334092"", ""refNum_s"": """"}"
"2026-04-14T17:59:39.310Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""OLED77C5PUA AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321469"", ""refNum_s"": ""623036""}"
"2026-04-14T17:52:42.027Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""cch-* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0158-0346 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Thomas Simonson"", ""refNum_s"": """"}"
"2026-04-14T17:48:09.435Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""ax102249* AND salesLocation_s:62531 AND shipLocation_s:15625 AND customerAccount_s:AC0158-5180 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Dean Laden"", ""refNum_s"": """"}"
"2026-04-14T17:45:38.061Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""OR-SP6AU48 AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329313"", ""refNum_s"": ""622667""}"
"2026-04-14T17:42:43.762Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""belden faceplates* AND businessUnit_s:Accu-Tech AND shipLocation_s:15625 AND taxonomy_level_1_s:(\""B17-Network Connectivity\"") AND taxonomy_level_2_s:(\""B1711-Copper Connectivity\"") AND taxonomy_level_3_s:(\""B171116-Copper Plates and Boxes\"") AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-14T17:38:43.323Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""236650807 AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""325146"", ""refNum_s"": ""623004""}"
"2026-04-14T17:34:15.479Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""Z6A-20 AND shipLocation_s:12601 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""219448"", ""refNum_s"": ""622991""}"
"2026-04-14T17:10:30.571Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""59214* AND salesLocation_s:60664 AND shipLocation_s:14001 AND customerAccount_s:AC0055-7721 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Tyson Geving"", ""refNum_s"": """"}"
"2026-04-14T17:05:46.632Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""M57195B* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-14T17:02:27.086Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""DP AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235882"", ""refNum_s"": """"}"
"2026-04-14T17:01:16.174Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""7733A_0101000 AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""323615"", ""refNum_s"": ""621636""}"
"2026-04-14T16:50:36.790Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""5375AGN00* AND salesLocation_s:62472 AND shipLocation_s:14506 AND customerAccount_s:AC0158-6901 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Brian Hughes"", ""refNum_s"": """"}"
"2026-04-14T16:42:54.948Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""3A40587H* AND businessUnit_s:WESCO AND shipLocation_s:14507 AND advancedPartSearch:Y AND businessUnit_s:WESCO"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-14T16:32:53.223Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""q40- AND businessUnit_s:Accu-Tech"", ""userName_s"": ""211557"", ""refNum_s"": """"}"
"2026-04-14T16:31:36.287Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""107067928 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328995"", ""refNum_s"": ""619803""}"
"2026-04-14T16:29:35.979Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""RS1U1T AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""236339"", ""refNum_s"": ""622858""}"
"2026-04-14T16:23:14.577Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""puo6as04-blg AND businessUnit_s:Accu-Tech"", ""userName_s"": ""228294"", ""refNum_s"": """"}"
"2026-04-14T16:05:09.755Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""CJ688TGBL AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307070"", ""refNum_s"": ""622016""}"
"2026-04-14T16:02:15.394Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""CCH-01U* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0185-4167 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Foster Burch"", ""refNum_s"": """"}"
"2026-04-14T15:56:46.656Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""CCH-CP24-E4-P00TE AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""324609"", ""refNum_s"": ""622811""}"
"2026-04-14T15:47:46.123Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": "" ICMPP24CP6* AND businessUnit_s:Accu-Tech AND shipLocation_s:11102 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-14T15:44:55.167Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""pd915r* AND businessUnit_s:Accu-Tech AND shipLocation_s:12702 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""}"
"2026-04-14T15:32:39.419Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""TRT10-12B AND shipLocation_s:12702 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329313"", ""refNum_s"": ""622667""}"
"2026-04-14T15:26:56.756Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""100"", ""q"": ""403HDJ14* AND salesLocation_s:62531 AND shipLocation_s:15625 AND customerAccount_s:AC0158-5174 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Christian Beaudet"", ""refNum_s"": """"}"
"2026-04-14T15:26:30.919Z","ip-10-236-36-220","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""T18R0C2 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""228294"", ""refNum_s"": """"}"
"2026-04-14T15:26:20.256Z","ip-10-236-38-105","wesco-sapi-lucidworks-dr","queryParams to partSearch: { ""start"": ""0"", ""rows"": ""5"", ""q"": ""LVFD-24 AND shipLocation_s:15416 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""328842"", ""refNum_s"": ""618222""}"
